TimeStamp,Temperature
23:30:42.530,1274
23:30:45.544,1273
23:30:48.558,1267
23:30:51.538,1273
23:30:54.552,1309
23:30:57.534,1280
23:31:00.548,1276
23:31:03.530,1259
23:31:06.544,1266
23:31:09.527,1275
23:31:12.545,1254
23:31:15.530,1300
23:31:18.548,1276
23:31:21.530,1277
23:31:24.545,1264
23:31:27.531,1278
23:31:30.549,1283
23:31:33.537,1263
23:31:36.529,1262
23:31:39.548,1280
23:31:42.539,1284
23:31:45.525,1235
23:31:48.545,1276
23:31:51.530,1258
23:31:54.549,1280
23:31:57.536,1276
23:32:00.555,1204
23:32:03.542,1250
23:32:06.528,1249
23:32:09.550,1277
23:32:12.532,1259
23:32:15.547,1291
23:32:18.529,1283
23:32:21.549,1272
23:32:24.534,1287
23:32:27.551,1259
23:32:30.533,1275
23:32:33.548,1274
23:32:36.533,1242
23:32:39.553,1287
23:32:42.535,1282
23:32:45.552,1276
23:32:48.534,1273
23:32:51.551,1255
23:32:54.533,1259
23:32:57.548,1275
23:33:00.530,1269
23:33:03.544,1269
23:33:06.525,1260
23:33:09.541,1269
23:33:12.556,1267
23:33:15.542,1267
23:33:18.558,1267
23:33:21.538,1274
23:33:24.553,1279
23:33:27.536,1275
23:33:30.554,1279
23:33:33.540,1273
23:33:36.555,1251
23:33:39.536,1285
23:33:42.554,1272
23:33:45.535,1283
23:33:48.551,1263
23:33:51.537,1275
23:33:54.524,1277
23:33:57.542,1253
23:34:00.525,1257
23:34:03.544,1277
23:34:06.531,1258
23:34:09.548,1279
23:34:12.529,1277
23:34:15.545,1253
23:34:18.534,1277
23:34:21.549,1262
23:34:24.536,1257
23:34:27.556,1270
23:34:30.539,1274
23:34:33.525,1231
23:34:36.544,1263
23:34:39.528,1271
23:34:42.544,1273
23:34:45.527,1265
23:34:48.540,1261
23:34:51.555,1264
23:34:54.537,1253
23:34:57.551,1252
23:35:00.532,1245
23:35:03.548,1277
23:35:06.532,1282
23:35:09.554,1273
23:35:12.542,1268
23:35:15.530,1259
23:35:18.549,1252
23:35:21.535,1280
23:35:24.555,1278
23:35:27.547,1299
23:35:30.530,1275
23:35:33.543,1258
23:35:36.526,1278
23:35:39.540,1343
23:35:42.556,1275
23:35:45.542,1274
23:35:48.526,1255
23:35:51.542,1279
23:35:54.525,1280
23:35:57.545,1268
23:36:00.531,1264
23:36:03.548,1273
23:36:06.530,1273
23:36:09.546,1272
23:36:12.532,1276
23:36:15.549,1259
23:36:18.530,1276
23:36:21.547,1266
23:36:24.526,1288
23:36:27.541,1281
23:36:30.555,1248
23:36:33.536,1272
23:36:36.552,1279
23:36:39.532,1268
23:36:42.546,1272
23:36:45.527,1310
23:36:48.544,1274
23:36:51.526,1272
23:36:54.542,1286
23:36:57.526,1272
23:37:00.538,1247
23:37:03.549,1274
23:37:06.530,1276
23:37:09.549,1243
23:37:12.534,1267
23:37:15.547,1273
23:37:18.530,1262
23:37:21.550,1270
23:37:24.532,1251
23:37:27.547,1267
23:37:30.531,1279
23:37:33.548,1279
23:37:36.535,1278
23:37:39.522,1286
23:37:42.545,1260
23:37:45.532,1257
23:37:48.554,1266
23:37:51.540,1262
23:37:54.526,1261
23:37:57.544,1286
23:38:00.534,1267
23:38:03.523,1267
23:38:06.546,1274
23:38:09.534,1277
23:38:12.524,1266
23:38:15.547,1256
23:38:18.536,1274
23:38:21.525,1276
23:38:24.547,1247
23:38:27.537,1270
23:38:30.527,1236
23:38:33.550,1275
23:38:36.539,1275
23:38:39.528,1262
23:38:42.551,1270
23:38:45.541,1271
23:38:48.532,1281
23:38:51.521,1292
23:38:54.544,1258
23:38:57.534,1298
23:39:00.522,1258
23:39:03.545,1275
23:39:06.535,1275
23:39:09.524,1263
23:39:12.548,1270
23:39:15.539,1263
23:39:18.531,1266
23:39:21.522,1185
23:39:24.544,1280
23:39:27.534,1275
23:39:30.524,1274
23:39:33.547,1272
23:39:36.537,1275
23:39:39.527,1270
23:39:42.550,1266
23:39:45.540,1271
23:39:48.532,1273
23:39:51.522,1263
23:39:54.544,1248
23:39:57.535,1276
23:40:00.525,1253
23:40:03.548,1272
23:40:06.538,1274
23:40:09.528,1261
23:40:12.550,1279
23:40:15.540,1249
23:40:18.531,1276
23:40:21.523,1277
23:40:24.547,1262
23:40:27.537,1232
23:40:30.525,1267
23:40:33.548,1277
23:40:36.539,1271
23:40:39.538,1289
23:40:42.528,1281
23:40:45.550,1266
23:40:48.539,1280
23:40:51.529,1274
23:40:54.552,1221
23:40:57.541,1274
23:41:00.531,1270
23:41:03.519,1267
23:41:06.543,1272
23:41:09.537,1274
23:41:12.526,1230
23:41:15.549,1261
23:41:18.538,1254
23:41:21.527,1258
23:41:24.550,1268
23:41:27.539,1255
23:41:30.529,1255
23:41:33.519,1260
23:41:36.542,1254
23:41:39.531,1266
23:41:42.521,1276
23:41:45.543,1265
23:41:48.531,1259
23:41:51.519,1274
23:41:54.542,1250
23:41:57.532,1257
23:42:00.520,1259
23:42:03.543,1260
23:42:06.532,1310
23:42:09.521,1262
23:42:12.543,1272
23:42:15.533,1232
23:42:18.521,1270
23:42:21.543,1271
23:42:24.531,1277
23:42:27.519,1275
23:42:30.541,1266
23:42:33.529,1244
23:42:36.517,1268
23:42:39.538,1260
23:42:42.525,1259
23:42:45.545,1261
23:42:48.532,1262
23:42:51.519,1270
23:42:54.539,1264
23:42:57.528,1269
23:43:00.518,1273
23:43:03.541,1273
23:43:06.530,1267
23:43:09.523,1263
23:43:12.545,1285
23:43:15.536,1269
23:43:18.525,1273
23:43:21.548,1272
23:43:24.537,1263
23:43:27.527,1269
23:43:30.550,1271
23:43:33.535,1251
23:43:36.524,1266
23:43:39.547,1285
23:43:42.539,1247
23:43:45.559,1251
23:43:48.546,1264
23:43:51.534,1254
23:43:54.521,1253
23:43:57.542,1261
23:44:00.528,1239
23:44:03.515,1263
23:44:06.535,1252
23:44:09.524,1245
23:44:12.547,1249
23:44:15.536,1271
23:44:18.525,1251
23:44:21.546,1274
23:44:24.533,1264
23:44:27.521,1257
23:44:30.576,1250
23:44:33.532,1273
23:44:36.521,1262
23:44:39.543,1279
23:44:42.532,1251
23:44:45.521,1276
23:44:48.544,1273
23:44:51.534,1260
23:44:54.522,1270
23:44:57.546,1267
23:45:00.535,1263
23:45:03.524,1267
23:45:06.548,1271
23:45:09.535,1306
23:45:12.524,1262
23:45:15.546,1244
23:45:18.535,1277
23:45:21.524,1265
23:45:24.546,1311
23:45:27.536,1264
23:45:30.525,1280
23:45:33.515,1267
23:45:36.539,1267
23:45:39.529,1273
23:45:42.517,1265
23:45:45.539,1271
23:45:48.527,1273
23:45:51.517,1274
23:45:54.538,1285
23:45:57.527,1269
23:46:00.517,1272
23:46:03.540,1267
23:46:06.529,1280
23:46:09.519,1254
23:46:12.542,1267
23:46:15.532,1266
23:46:18.521,1265
23:46:21.544,1298
23:46:24.533,1252
23:46:27.521,1283
23:46:30.542,1278
23:46:33.529,1274
23:46:36.516,1245
23:46:39.538,1278
23:46:42.526,1268
23:46:45.546,1267
23:46:48.534,1278
23:46:51.521,1257
23:46:54.540,1427
23:46:57.526,1271
23:47:00.546,1270
23:47:03.533,1273
23:47:06.522,1227
23:47:09.545,1272
23:47:12.534,1289
23:47:15.521,1276
23:47:18.543,1281
23:47:21.532,1264
23:47:24.519,1275
23:47:27.539,1273
23:47:30.527,1272
23:47:33.515,1257
23:47:36.537,1261
23:47:39.525,1281
23:47:42.513,1273
23:47:45.537,1279
23:47:48.524,1269
23:47:51.547,1255
23:47:54.536,1277
23:47:57.526,1277
23:48:00.514,1279
23:48:03.535,1273
23:48:06.523,1269
23:48:09.545,1275
23:48:12.536,1272
23:48:15.525,1259
23:48:18.514,1284
23:48:21.538,1269
23:48:24.527,1268
23:48:27.516,1255
23:48:30.538,1272
23:48:33.525,1279
23:48:36.546,1273
23:48:39.535,1262
23:48:42.522,1275
23:48:45.545,1267
23:48:48.533,1253
23:48:51.523,1331
23:48:54.544,1273
23:48:57.535,1272
23:49:00.527,1264
23:49:03.518,1280
23:49:06.539,1271
23:49:09.530,1276
23:49:12.520,1281
23:49:15.544,1267
23:49:18.535,1244
23:49:21.523,1279
23:49:24.544,1267
23:49:27.533,1262
23:49:30.521,1252
23:49:33.543,1251
23:49:36.531,1280
23:49:39.517,1272
23:49:42.536,1270
23:49:45.523,1274
23:49:48.512,1257
23:49:51.534,1279
23:49:54.522,1274
23:49:57.511,1267
23:50:00.532,1268
23:50:03.520,1269
23:50:06.541,1277
23:50:09.528,1276
23:50:12.516,1272
23:50:15.536,1260
23:50:18.524,1269
23:50:21.513,1265
23:50:24.536,1273
23:50:27.525,1285
23:50:30.515,1269
23:50:33.537,1262
23:50:36.526,1267
23:50:39.515,1230
23:50:42.537,1274
23:50:45.525,1292
23:50:48.513,1275
23:50:51.535,1258
23:50:54.523,1278
23:50:57.511,1274
23:51:00.533,1273
23:51:03.522,1275
23:51:06.513,1280
23:51:09.535,1260
23:51:12.524,1271
23:51:15.514,1261
23:51:18.536,1276
23:51:21.526,1281
23:51:24.514,1253
23:51:27.536,1272
23:51:30.524,1269
23:51:33.544,1279
23:51:36.531,1280
23:51:39.520,1266
23:51:42.541,1276
23:51:45.528,1261
23:51:48.517,1286
23:51:51.539,1259
23:51:54.525,1270
23:51:57.512,1277
23:52:00.534,1260
23:52:03.523,1278
23:52:06.512,1273
23:52:09.535,1265
23:52:12.525,1274
23:52:15.514,1297
23:52:18.536,1273
23:52:21.525,1332
23:52:24.514,1269
23:52:27.536,1264
23:52:30.526,1259
23:52:33.516,1268
23:52:36.538,1265
23:52:39.527,1267
23:52:42.518,1271
23:52:45.540,1279
23:52:48.529,1183
23:52:51.518,1258
23:52:54.540,1270
23:52:57.529,1255
23:53:00.519,1258
23:53:03.542,1271
23:53:06.531,1273
23:53:09.519,1276
23:53:12.542,1272
23:53:15.532,1241
23:53:18.522,1264
23:53:21.512,1253
23:53:24.540,1263
23:53:27.530,1261
23:53:30.519,1250
23:53:33.509,1254
23:53:36.531,1248
23:53:39.519,1259
23:53:42.541,1242
23:53:45.529,1255
23:53:48.518,1252
23:53:51.539,1254
23:53:54.527,1246
23:53:57.516,1271
23:54:00.538,1267
23:54:03.526,1261
23:54:06.516,1268
23:54:09.541,1264
23:54:12.532,1263
23:54:15.522,1253
23:54:18.513,1258
23:54:21.536,1270
23:54:24.526,1255
23:54:27.517,1244
23:54:30.541,1251
23:54:33.532,1081
23:54:36.522,1262
23:54:39.514,1254
23:54:42.538,1195
23:54:45.530,1261
23:54:48.521,1278
23:54:51.512,1257
23:54:54.535,1248
23:54:57.525,1272
23:55:00.515,1255
23:55:03.539,1261
23:55:06.530,1255
23:55:09.517,1278
23:55:12.538,1239
23:55:15.526,1253
23:55:18.517,1246
23:55:21.540,1253
23:55:24.526,1214
23:55:27.512,1247
23:55:30.531,1267
23:55:33.518,1270
23:55:36.539,1268
23:55:39.527,1255
23:55:42.515,1264
23:55:45.536,1261
23:55:48.523,1249
23:55:51.510,1257
23:55:54.531,1262
23:55:57.518,1248
23:56:00.539,1253
23:56:03.526,1224
23:56:06.515,1268
23:56:09.537,1263
23:56:12.526,1253
23:56:15.516,1250
23:56:18.538,1263
23:56:21.527,1250
23:56:24.515,1261
23:56:27.537,1262
23:56:30.526,1266
23:56:33.516,1244
23:56:36.538,1264
23:56:39.527,1256
23:56:42.516,1249
23:56:45.533,1265
23:56:48.521,1266
23:56:51.510,1255
23:56:54.529,1273
23:56:57.515,1344
23:57:00.536,1244
23:57:03.524,1270
23:57:06.511,1247
23:57:09.534,1261
23:57:12.523,1321
23:57:15.513,1245
23:57:18.535,1273
23:57:21.524,1270
23:57:24.512,1278
23:57:27.535,1262
23:57:30.525,1258
23:57:33.512,1247
23:57:36.533,1256
23:57:39.522,1245
23:57:42.511,1238
23:57:45.536,1248
23:57:48.525,1266
23:57:51.514,1263
23:57:54.536,1234
23:57:57.524,1256
23:58:00.514,1259
23:58:03.536,1254
23:58:06.526,1234
23:58:09.518,1269
23:58:12.507,1263
23:58:15.528,1253
23:58:18.518,1242
23:58:21.509,1245
23:58:24.533,1274
23:58:27.520,1245
23:58:30.506,1259
23:58:33.526,1241
23:58:36.514,1243
23:58:39.536,1259
23:58:42.525,1272
23:58:45.514,1259
23:58:48.570,1239
23:58:51.526,1253
23:58:54.516,1255
23:58:57.505,1262
23:59:00.528,1241
23:59:03.518,1250
23:59:06.508,1255
23:59:09.530,1254
23:59:12.520,1238
23:59:15.511,1239
23:59:18.534,1245
23:59:21.523,1253
23:59:24.513,1252
23:59:27.534,1262
23:59:30.524,1247
23:59:33.548,1234
23:59:36.505,1249
23:59:39.530,1269
23:59:42.519,1264
23:59:45.509,1259
23:59:48.534,1245
23:59:51.523,1223
23:59:54.514,1244
23:59:57.504,1252
00:00:00.528,1250
00:00:03.518,1260
00:00:06.508,1267
00:00:09.505,1240
00:00:12.528,1240
00:00:15.519,1262
00:00:18.511,1249
00:00:21.530,1269
00:00:24.521,1243
00:00:27.513,1270
00:00:30.536,1256
00:00:33.526,1260
00:00:36.517,1195
00:00:39.509,1249
00:00:42.531,1243
00:00:45.522,1251
00:00:48.511,1245
00:00:51.534,1246
00:00:54.524,1253
00:00:57.515,1252
00:01:00.506,1250
00:01:03.530,1272
00:01:06.519,1232
00:01:09.513,1269
00:01:12.504,1261
00:01:15.528,1265
00:01:18.519,1239
00:01:21.510,1264
00:01:24.534,1242
00:01:27.523,1268
00:01:30.512,1269
00:01:33.534,1267
00:01:36.522,1259
00:01:39.511,1254
00:01:42.533,1245
00:01:45.522,1245
00:01:48.512,1266
00:01:51.532,1223
00:01:54.522,1248
00:01:57.513,1230
00:02:00.535,1255
00:02:03.525,1236
00:02:06.517,1239
00:02:09.508,1266
00:02:12.533,1258
00:02:15.523,1243
00:02:18.512,1251
00:02:21.534,1231
00:02:24.523,1214
00:02:27.514,1248
00:02:30.504,1238
00:02:33.527,1224
00:02:36.516,1243
00:02:39.505,1243
00:02:42.528,1239
00:02:45.516,1222
00:02:48.504,1224
00:02:51.526,1238
00:02:54.515,1215
00:02:57.506,1237
00:03:00.528,1241
00:03:03.519,1241
00:03:06.508,1238
00:03:09.530,1257
00:03:12.520,1252
00:03:15.509,1247
00:03:18.532,1251
00:03:21.521,1244
00:03:24.511,1263
00:03:27.533,1245
00:03:30.522,1240
00:03:33.512,1242
00:03:36.500,1245
00:03:39.522,1246
00:03:42.512,1241
00:03:45.502,1254
00:03:48.525,1237
00:03:51.515,1250
00:03:54.505,1248
00:03:57.528,1235
00:04:00.519,1251
00:04:03.509,1240
00:04:06.532,1245
00:04:09.522,1251
00:04:12.513,1246
00:04:15.504,1249
00:04:18.528,1241
00:04:21.519,1234
00:04:24.509,1249
00:04:27.532,1251
00:04:30.522,1252
00:04:33.511,1205
00:04:36.500,1262
00:04:39.524,1219
00:04:42.515,1252
00:04:45.506,1212
00:04:48.530,1254
00:04:51.521,1243
00:04:54.511,1263
00:04:57.500,1248
00:05:00.522,1243
00:05:03.510,1268
00:05:06.500,1260
00:05:09.523,1234
00:05:12.512,1248
00:05:15.500,1250
00:05:18.523,1246
00:05:21.513,1257
00:05:24.500,1259
00:05:27.521,1264
00:05:30.509,1414
00:05:33.530,1237
00:05:36.518,1255
00:05:39.507,1248
00:05:42.528,1267
00:05:45.515,1253
00:05:48.504,1229
00:05:51.527,1253
00:05:54.516,1265
00:05:57.506,1254
00:06:00.529,1239
00:06:03.520,1254
00:06:06.510,1251
00:06:09.501,1259
00:06:12.520,1256
00:06:15.507,1250
00:06:18.528,1230
00:06:21.515,1216
00:06:24.506,1264
00:06:27.526,1241
00:06:30.517,1298
00:06:33.508,1241
00:06:36.499,1228
00:06:39.521,1241
00:06:42.509,1242
00:06:45.499,1251
00:06:48.522,1252
00:06:51.511,1230
00:06:54.501,1251
00:06:57.523,1261
00:07:00.511,1248
00:07:03.500,1243
00:07:06.524,1240
00:07:09.514,1241
00:07:12.503,1241
00:07:15.523,1260
00:07:18.510,1258
00:07:21.530,1238
00:07:24.517,1257
00:07:27.506,1262
00:07:30.526,1237
00:07:33.514,1241
00:07:36.503,1245
00:07:39.525,1250
00:07:42.515,1262
00:07:45.504,1245
00:07:48.526,1254
00:07:51.515,1231
00:07:54.504,1274
00:07:57.525,1235
00:08:00.513,1261
00:08:03.501,1246
00:08:06.523,1218
00:08:09.513,1245
00:08:12.502,1249
00:08:15.525,1242
00:08:18.515,1246
00:08:21.505,1224
00:08:24.529,1274
00:08:27.520,1254
00:08:30.509,1241
00:08:33.500,1246
00:08:36.525,1236
00:08:39.516,1248
00:08:42.506,1264
00:08:45.527,1250
00:08:48.517,1250
00:08:51.506,1241
00:08:54.528,1245
00:08:57.520,1247
00:09:00.508,1243
00:09:03.496,1244
00:09:06.520,1248
00:09:09.511,1263
00:09:12.497,1232
00:09:15.516,1253
00:09:18.503,1253
00:09:21.526,1242
00:09:24.515,1247
00:09:27.503,1266
00:09:30.526,1250
00:09:33.515,1242
00:09:36.502,1263
00:09:39.525,1253
00:09:42.514,1250
00:09:45.503,1227
00:09:48.527,1248
00:09:51.518,1249
00:09:54.504,1242
00:09:57.525,1242
00:10:00.514,1236
00:10:03.502,1285
00:10:06.524,1229
00:10:09.512,1251
00:10:12.499,1258
00:10:15.519,1233
00:10:18.507,1175
00:10:21.497,1243
00:10:24.520,1237
00:10:27.509,1238
00:10:30.499,1219
00:10:33.522,1223
00:10:36.511,1249
00:10:39.500,1236
00:10:42.524,1255
00:10:45.514,1232
00:10:48.503,1237
00:10:51.526,1246
00:10:54.516,1259
00:10:57.504,1237
00:11:00.526,1238
00:11:03.516,1244
00:11:06.505,1245
00:11:09.527,1230
00:11:12.515,1242
00:11:15.504,1234
00:11:18.525,1259
00:11:21.513,1234
00:11:24.502,1148
00:11:27.524,1238
00:11:30.513,1222
00:11:33.503,1226
00:11:36.523,1239
00:11:39.511,1219
00:11:42.499,1215
00:11:45.519,1231
00:11:48.508,1220
00:11:51.496,1236
00:11:54.518,1231
00:11:57.508,1237
00:12:00.497,1225
00:12:03.520,1211
00:12:06.510,1216
00:12:09.501,1230
00:12:12.523,1246
00:12:15.512,1220
00:12:18.501,1222
00:12:21.523,1241
00:12:24.512,1258
00:12:27.500,1257
00:12:30.526,1239
00:12:33.515,1256
00:12:36.504,1229
00:12:39.494,1235
00:12:42.517,1253
00:12:45.507,1247
00:12:48.496,1240
00:12:51.520,1232
00:12:54.509,1241
00:12:57.498,1246
00:13:00.521,1263
00:13:03.511,1247
00:13:06.500,1263
00:13:09.524,1242
00:13:12.513,1247
00:13:15.502,1233
00:13:18.523,1241
00:13:21.511,1247
00:13:24.501,1228
00:13:27.524,1253
00:13:30.514,1237
00:13:33.504,1244
00:13:36.492,1240
00:13:39.514,1234
00:13:42.502,1254
00:13:45.523,1237
00:13:48.512,1249
00:13:51.500,1248
00:13:54.520,1237
00:13:57.509,1247
00:14:00.497,1246
00:14:03.520,1235
00:14:06.508,1259
00:14:09.497,1242
00:14:12.520,1245
00:14:15.509,1243
00:14:18.498,1242
00:14:21.522,1256
00:14:24.510,1250
00:14:27.498,1235
00:14:30.519,1213
00:14:33.508,1249
00:14:36.496,1217
00:14:39.519,1245
00:14:42.507,1248
00:14:45.495,1246
00:14:48.515,1250
00:14:51.505,1248
00:14:54.493,1153
00:14:57.516,1246
00:15:00.505,1250
00:15:03.493,1245
00:15:06.514,1257
00:15:09.500,1242
00:15:12.522,1234
00:15:15.511,1251
00:15:18.500,1234
00:15:21.491,1248
00:15:24.513,1239
00:15:27.501,1221
00:15:30.490,1249
00:15:33.512,1222
00:15:36.502,1248
00:15:39.491,1230
00:15:42.515,1214
00:15:45.505,1217
00:15:48.493,1239
00:15:51.513,1236
00:15:54.499,1237
00:15:57.518,1261
00:16:00.505,1225
00:16:03.492,1237
00:16:06.511,1281
00:16:09.498,1240
00:16:12.518,1237
00:16:15.505,1239
00:16:18.493,1243
00:16:21.514,1236
00:16:24.502,1233
00:16:27.491,1219
00:16:30.515,1215
00:16:33.503,1248
00:16:36.493,1239
00:16:39.516,1240
00:16:42.503,1231
00:16:45.493,1252
00:16:48.516,1240
00:16:51.506,1237
00:16:54.496,1219
00:16:57.520,1227
00:17:00.509,1228
00:17:03.498,1249
00:17:06.519,1238
00:17:09.510,1230
00:17:12.499,1231
00:17:15.489,1241
00:17:18.511,1235
00:17:21.499,1212
00:17:24.520,1225
00:17:27.507,1229
00:17:30.496,1239
00:17:33.518,1221
00:17:36.506,1232
00:17:39.495,1323
00:17:42.516,1242
00:17:45.505,1252
00:17:48.493,1181
00:17:51.516,1208
00:17:54.504,1210
00:17:57.493,1241
00:18:00.514,1161
00:18:03.502,1235
00:18:06.490,1221
00:18:09.512,1239
00:18:12.498,1228
00:18:15.519,1240
00:18:18.505,1218
00:18:21.492,1228
00:18:24.514,1237
00:18:27.503,1241
00:18:30.493,1240
00:18:33.515,1252
00:18:36.504,1236
00:18:39.492,1211
00:18:42.514,1243
00:18:45.501,1222
00:18:48.520,1238
00:18:51.507,1239
00:18:54.494,1238
00:18:57.516,1250
00:19:00.506,1242
00:19:03.494,1235
00:19:06.515,1245
00:19:09.503,1232
00:19:12.491,1253
00:19:15.512,1252
00:19:18.499,1224
00:19:21.519,1249
00:19:24.506,1226
00:19:27.492,1217
00:19:30.512,1230
00:19:33.499,1221
00:19:36.519,1227
00:19:39.507,1237
00:19:42.492,1249
00:19:45.512,1244
00:19:48.498,1232
00:19:51.518,1241
00:19:54.506,1240
00:19:57.492,1218
00:20:00.512,1203
00:20:03.498,1239
00:20:06.518,1238
00:20:09.505,1252
00:20:12.492,1233
00:20:15.511,1241
00:20:18.498,1257
00:20:21.519,1231
00:20:24.504,1240
00:20:27.491,1218
00:20:30.512,1210
00:20:33.500,1218
00:20:36.488,1244
00:20:39.510,1223
00:20:42.498,1235
00:20:45.487,1244
00:20:48.509,1207
00:20:51.498,1245
00:20:54.518,1245
00:20:57.506,1211
00:21:00.494,1224
00:21:03.515,1216
00:21:06.502,1205
00:21:09.490,1219
00:21:12.510,1204
00:21:15.496,1206
00:21:18.517,1217
00:21:21.503,1232
00:21:24.491,1221
00:21:27.511,1231
00:21:30.499,1225
00:21:33.485,1239
00:21:36.505,1239
00:21:39.492,1209
00:21:42.513,1248
00:21:45.499,1253
00:21:48.486,1233
00:21:51.506,1199
00:21:54.496,1236
00:21:57.487,1236
00:22:00.511,1213
00:22:03.501,1237
00:22:06.491,1223
00:22:09.484,1248
00:22:12.505,1245
00:22:15.496,1206
00:22:18.487,1239
00:22:21.511,1234
00:22:24.500,1223
00:22:27.489,1242
00:22:30.514,1238
00:22:33.504,1230
00:22:36.494,1212
00:22:39.483,1234
00:22:42.504,1177
00:22:45.492,1243
00:22:48.512,1219
00:22:51.499,1242
00:22:54.487,1226
00:22:57.508,1245
00:23:00.497,1238
00:23:03.488,1225
00:23:06.508,1236
00:23:09.497,1229
00:23:12.487,1201
00:23:15.509,1239
00:23:18.499,1223
00:23:21.489,1244
00:23:24.510,1230
00:23:27.498,1239
00:23:30.488,1228
00:23:33.511,1247
00:23:36.501,1248
00:23:39.490,1221
00:23:42.513,1236
00:23:45.501,1238
00:23:48.489,1236
00:23:51.511,1211
00:23:54.501,1227
00:23:57.491,1231
00:24:00.514,1217
00:24:03.503,1200
00:24:06.492,1236
00:24:09.515,1243
00:24:12.504,1235
00:24:15.495,1246
00:24:18.485,1270
00:24:21.507,1225
00:24:24.496,1246
00:24:27.486,1218
00:24:30.507,1208
00:24:33.496,1203
00:24:36.484,1224
00:24:39.506,1233
00:24:42.496,1241
00:24:45.487,1210
00:24:48.511,1214
00:24:51.499,1329
00:24:54.488,1221
00:24:57.509,1228
00:25:00.496,1230
00:25:03.483,1213
00:25:06.505,1237
00:25:09.494,1212
00:25:12.483,1229
00:25:15.505,1240
00:25:18.496,1222
00:25:21.490,1215
00:25:24.512,1215
00:25:27.500,1228
00:25:30.490,1202
00:25:33.511,1207
00:25:36.499,1234
00:25:39.488,1227
00:25:42.510,1233
00:25:45.499,1230
00:25:48.488,1238
00:25:51.510,1228
00:25:54.497,1190
00:25:57.484,1204
00:26:00.504,1223
00:26:03.491,1212
00:26:06.511,1214
00:26:09.499,1219
00:26:12.487,1237
00:26:15.507,1215
00:26:18.496,1242
00:26:21.486,1239
00:26:24.508,1227
00:26:27.499,1253
00:26:30.489,1210
00:26:33.512,1236
00:26:36.501,1247
00:26:39.492,1230
00:26:42.512,1214
00:26:45.501,1168
00:26:48.490,1240
00:26:51.512,1214
00:26:54.498,1238
00:26:57.487,1232
00:27:00.506,1217
00:27:03.493,1223
00:27:06.513,1241
00:27:09.501,1221
00:27:12.487,1223
00:27:15.508,1200
00:27:18.498,1226
00:27:21.484,1226
00:27:24.505,1224
00:27:27.493,1230
00:27:30.481,1260
00:27:33.501,1231
00:27:36.489,1207
00:27:39.511,1219
00:27:42.499,1229
00:27:45.486,1212
00:27:48.508,1238
00:27:51.499,1212
00:27:54.488,1231
00:27:57.510,1234
00:28:00.498,1208
00:28:03.486,1212
00:28:06.509,1241
00:28:09.499,1211
00:28:12.488,1231
00:28:15.511,1227
00:28:18.500,1234
00:28:21.489,1206
00:28:24.510,1212
00:28:27.499,1221
00:28:30.490,1201
00:28:33.480,1212
00:28:36.503,1190
00:28:39.492,1214
00:28:42.482,1235
00:28:45.505,1228
00:28:48.496,1238
00:28:51.487,1225
00:28:54.511,1242
00:28:57.501,1230
00:29:00.493,1230
00:29:03.484,1220
00:29:06.508,1240
00:29:09.498,1210
00:29:12.487,1231
00:29:15.510,1225
00:29:18.499,1232
00:29:21.489,1220
00:29:24.481,1236
00:29:27.504,1218
00:29:30.495,1205
00:29:33.485,1226
00:29:36.508,1210
00:29:39.497,1224
00:29:42.487,1210
00:29:45.479,1224
00:29:48.503,1226
00:29:51.494,1217
00:29:54.484,1219
00:29:57.509,1216
00:30:00.500,1213
00:30:03.490,1203
00:30:06.479,1204
00:30:09.503,1205
00:30:12.492,1207
00:30:15.483,1209
00:30:18.507,1222
00:30:21.498,1195
00:30:24.488,1194
00:30:27.479,1198
00:30:30.502,1217
00:30:33.493,1200
00:30:36.482,1222
00:30:39.505,1229
00:30:42.496,1176
00:30:45.482,1227
00:30:48.505,1133
00:30:51.494,1233
00:30:54.485,1230
00:30:57.509,1214
00:31:00.500,1214
00:31:03.491,1232
00:31:06.481,1213
00:31:09.505,1231
00:31:12.495,1233
00:31:15.483,1217
00:31:18.504,1203
00:31:21.493,1199
00:31:24.481,1236
00:31:27.503,1204
00:31:30.492,1220
00:31:33.480,1337
00:31:36.501,1204
00:31:39.488,1225
00:31:42.507,1196
00:31:45.493,1229
00:31:48.481,1223
00:31:51.502,1232
00:31:54.491,1227
00:31:57.477,1243
00:32:00.498,1235
00:32:03.487,1227
00:32:06.508,1211
00:32:09.497,1220
00:32:12.485,1219
00:32:15.507,1236
00:32:18.496,1252
00:32:21.486,1218
00:32:24.476,1213
00:32:27.501,1234
00:32:30.492,1226
00:32:33.482,1241
00:32:36.504,1214
00:32:39.493,1201
00:32:42.478,1246
00:32:45.498,1229
00:32:48.486,1236
00:32:51.507,1239
00:32:54.496,1217
00:32:57.484,1224
00:33:00.507,1214
00:33:03.496,1221
00:33:06.485,1230
00:33:09.507,1212
00:33:12.497,1212
00:33:15.486,1232
00:33:18.475,1276
00:33:21.498,1239
00:33:24.487,1228
00:33:27.477,1234
00:33:30.500,1236
00:33:33.490,1210
00:33:36.479,1230
00:33:39.501,1221
00:33:42.489,1220
00:33:45.478,1229
00:33:48.499,1280
00:33:51.490,1233
00:33:54.479,1222
00:33:57.499,1207
00:34:00.485,1202
00:34:03.505,1229
00:34:06.493,1225
00:34:09.481,1213
00:34:12.503,1229
